fecha,temperatura,ambiente,nivel
21/08/2023 16:00,35.39,29.57,39
21/08/2023 17:00,35.475,29.6,39
21/08/2023 18:00,35.48,29.53,39
21/08/2023 19:00,35.395,29.12,39
21/08/2023 20:00,35.2175,28.69,39
21/08/2023 21:00,35.055,28.22,40
21/08/2023 22:00,34.9075,27.95,40
21/08/2023 23:00,34.7675,27.57,38
22/08/2023 0:00,34.615,26.44,40
22/08/2023 1:00,34.46,25.69,43
22/08/2023 2:00,34.32,25.33,43
22/08/2023 3:00,34.185,25,41.5
22/08/2023 4:00,34.0225,24.38,40
22/08/2023 5:00,33.8725,23.87,39
22/08/2023 6:00,33.7425,23.36,41
22/08/2023 7:00,33.535,23.27,40
22/08/2023 8:00,33.4175,25,37
22/08/2023 9:00,33.43,28.27,43
22/08/2023 10:00,33.5375,29.94,39
22/08/2023 11:00,33.7625,30.14,39
22/08/2023 12:00,34.0625,30.24,39
22/08/2023 13:00,34.425,30.16,39
22/08/2023 14:00,34.73,30.3,39
22/08/2023 15:00,34.84,30.16,39
22/08/2023 16:00,35.08,30.21,39
22/08/2023 17:00,35.21,30.01,39
22/08/2023 18:00,35.2275,29.73,39
22/08/2023 19:00,35.17,29.21,39
22/08/2023 20:00,35.0075,28.7,39
22/08/2023 21:00,34.8275,28.31,41
22/08/2023 22:00,34.65,28.07,39
22/08/2023 23:00,34.4625,27.94,39
23/08/2023 0:00,34.315,27.93,39
23/08/2023 1:00,34.145,27.63,40
23/08/2023 2:00,34.035,26.04,39
23/08/2023 3:00,33.8975,25.33,41
23/08/2023 4:00,33.7275,24.85,40
23/08/2023 5:00,33.53,24.36,40
23/08/2023 6:00,33.34,23.04,40
23/08/2023 7:00,33.1725,22.75,40
23/08/2023 8:00,33.075,24.63,39
23/08/2023 9:00,33.0875,28.02,39
23/08/2023 10:00,33.2125,29.87,39
23/08/2023 11:00,33.3625,31.51,39
23/08/2023 12:00,33.52,31.48,42
23/08/2023 13:00,33.81,31.35,38
23/08/2023 14:00,34.125,31.18,36
23/08/2023 15:00,34.295,31.48,38
23/08/2023 16:00,34.5275,31.11,38
23/08/2023 17:00,34.6325,30.74,36
23/08/2023 18:00,34.6775,30.45,38
23/08/2023 19:00,34.61,29.85,40
23/08/2023 20:00,34.45,29.23,36
23/08/2023 21:00,34.3175,28.65,39
23/08/2023 22:00,34.1575,28.23,38
23/08/2023 23:00,34.005,27.74,38
24/08/2023 0:00,33.8675,27.11,43
24/08/2023 1:00,33.7475,25.65,39
24/08/2023 2:00,33.63,25.37,42
24/08/2023 3:00,33.5075,24.84,39
24/08/2023 4:00,33.3775,24.25,42
24/08/2023 5:00,33.135,23.78,41
24/08/2023 6:00,32.95,22.67,39
24/08/2023 7:00,32.8175,23.02,39
24/08/2023 8:00,32.645,24.91,36
24/08/2023 9:00,32.6575,27.23,38
24/08/2023 10:00,32.8025,30.37,38
24/08/2023 11:00,33.0825,32.68,38
24/08/2023 12:00,33.4725,31.91,37
24/08/2023 13:00,33.62,31.5,39
24/08/2023 14:00,33.865,31.69,44
24/08/2023 15:00,34.115,31.25,37
24/08/2023 16:00,34.305,31.24,40
24/08/2023 17:00,34.385,30.93,36
24/08/2023 18:00,34.4075,30.61,38
24/08/2023 19:00,34.3225,30,38
24/08/2023 20:00,34.11,29.37,41
24/08/2023 21:00,33.9525,28.31,38
24/08/2023 22:00,33.835,27.98,38
24/08/2023 23:00,33.735,27.56,38
25/08/2023 0:00,33.595,26.52,43
25/08/2023 1:00,33.4475,26.24,41
25/08/2023 2:00,33.31,25.68,41
25/08/2023 3:00,33.125,25.06,38
25/08/2023 4:00,32.9575,24.77,41
25/08/2023 5:00,32.8,24.56,38
25/08/2023 6:00,32.665,23.66,42
25/08/2023 7:00,32.5475,23.81,38
25/08/2023 8:00,32.445,24.64,38
25/08/2023 9:00,32.4625,27.47,38
25/08/2023 10:00,32.605,29.15,38
25/08/2023 11:00,32.8475,30.71,38
25/08/2023 12:00,33.105,31.64,39
25/08/2023 13:00,33.3525,31.89,36
25/08/2023 14:00,33.61,32.52,35
25/08/2023 15:00,33.805,33.25,36
25/08/2023 16:00,33.9125,33.49,36
25/08/2023 17:00,33.96,33.29,36
25/08/2023 18:00,33.8925,31.88,35
25/08/2023 19:00,33.78,30.83,37
25/08/2023 20:00,33.6325,29.71,37
25/08/2023 21:00,33.4575,29.28,37
25/08/2023 22:00,33.3325,28.98,38
25/08/2023 23:00,33.15,28.64,37
26/08/2023 0:00,32.9975,28.22,38
26/08/2023 1:00,32.9075,27.44,37
26/08/2023 2:00,32.805,27.55,38
26/08/2023 3:00,32.6925,26.3,37
26/08/2023 4:00,32.5775,26,37
26/08/2023 5:00,32.465,25.62,38
26/08/2023 6:00,32.365,24.76,37
26/08/2023 7:00,32.2225,24.68,39
26/08/2023 8:00,32.1025,25.39,38
26/08/2023 9:00,32.18,27.08,37
26/08/2023 10:00,32.3675,28.72,37
26/08/2023 11:00,32.6475,30.5,39
26/08/2023 12:00,32.9375,30.75,37
26/08/2023 13:00,33.2975,30.97,36
26/08/2023 14:00,33.66,30.82,37
26/08/2023 15:00,33.8825,30.72,36
26/08/2023 16:00,34.0175,30.37,37
26/08/2023 17:00,33.8775,28.9,35
26/08/2023 18:00,33.83,28.9,35
26/08/2023 19:00,33.7475,28.88,36
26/08/2023 20:00,33.61,29.17,41
26/08/2023 21:00,33.49,29.04,39
26/08/2023 22:00,33.32,28.78,36
26/08/2023 23:00,33.0975,28.62,37
27/08/2023 0:00,32.9075,28.02,40
27/08/2023 1:00,32.76,28.05,38
27/08/2023 2:00,32.635,28.12,35
27/08/2023 3:00,32.4775,28.06,37
27/08/2023 4:00,32.3025,27.86,37
27/08/2023 5:00,32.16,27.48,37
27/08/2023 6:00,32.0775,27.25,37
27/08/2023 7:00,31.9925,26.74,37
27/08/2023 8:00,31.9175,26.82,38
27/08/2023 9:00,31.895,27.6,37
27/08/2023 10:00,31.84,27.81,40
27/08/2023 11:00,31.745,29.37,44
27/08/2023 12:00,31.59,30.75,41
27/08/2023 13:00,31.4475,30.62,41
27/08/2023 14:00,31.375,30.65,41
27/08/2023 15:00,31.2825,30.62,39
27/08/2023 16:00,31.155,31.52,40
27/08/2023 17:00,31.0025,31.66,38
27/08/2023 18:00,30.74,31.27,38
27/08/2023 19:00,30.36,30.19,36
27/08/2023 20:00,30.0425,29.22,34
27/08/2023 21:00,29.785,28.15,34
27/08/2023 22:00,29.5925,27.17,37
27/08/2023 23:00,29.39,26.04,38
28/08/2023 0:00,29.0825,24.85,37
28/08/2023 1:00,28.835,23.81,37
28/08/2023 2:00,28.6,23.26,34
28/08/2023 3:00,28.45,23.47,37.5
28/08/2023 4:00,28.1825,23.18,37
28/08/2023 5:00,27.9125,22.2,36
28/08/2023 6:00,27.7625,21.33,34
28/08/2023 7:00,27.565,22.45,37
28/08/2023 8:00,27.32,22.62,36
28/08/2023 9:00,27.2125,24.06,37
28/08/2023 10:00,27.135,25.44,37
28/08/2023 11:00,27.3175,26.84,36
28/08/2023 12:00,27.6675,28.18,35
28/08/2023 13:00,28.1175,29.15,31
28/08/2023 14:00,28.4575,29.74,35
28/08/2023 15:00,28.5475,29.58,33
28/08/2023 16:00,28.73,28.83,30
28/08/2023 17:00,28.9625,28.66,34
28/08/2023 18:00,28.855,28.69,37
28/08/2023 19:00,28.6175,27.61,33
28/08/2023 20:00,28.4025,27.14,32
28/08/2023 21:00,28.04,26.87,36
28/08/2023 22:00,27.8175,26.46,37
28/08/2023 23:00,27.8025,25.83,33
29/08/2023 0:00,27.745,25.18,35
29/08/2023 1:00,27.64,24.6,36
29/08/2023 2:00,27.545,24.29,35
29/08/2023 3:00,27.4275,23.47,35
29/08/2023 4:00,27.31,23.48,36
29/08/2023 5:00,27.2425,23.26,39
29/08/2023 6:00,27.215,23.03,36
29/08/2023 7:00,27.1525,22.51,35
29/08/2023 8:00,27.1025,23.52,35
29/08/2023 9:00,27.1175,26.08,41
29/08/2023 10:00,27.22,28.5,34
29/08/2023 11:00,27.5025,30.3,34
29/08/2023 12:00,27.685,30.31,35
29/08/2023 13:00,27.8175,29.15,33
29/08/2023 14:00,28.045,29.42,33
29/08/2023 15:00,28.2925,28.63,36
29/08/2023 16:00,28.5025,28.94,34
29/08/2023 17:00,28.8025,29.27,38
29/08/2023 18:00,28.97,28.4,37
29/08/2023 19:00,28.9925,27.7,36
29/08/2023 20:00,28.9175,27.11,33
29/08/2023 21:00,28.86,26.75,34
29/08/2023 22:00,28.8025,26.48,35
29/08/2023 23:00,28.7625,26.34,35
30/08/2023 0:00,28.7225,26.19,35
30/08/2023 1:00,28.6575,26.28,35
30/08/2023 2:00,28.5725,26.31,35
30/08/2023 3:00,28.4925,25.66,36
30/08/2023 4:00,28.41,23.86,36
30/08/2023 5:00,28.305,23.75,39
30/08/2023 6:00,28.2075,23.23,39
30/08/2023 7:00,28.095,22.75,37
30/08/2023 8:00,28.045,23.02,35
30/08/2023 9:00,28.07,25.26,35
30/08/2023 10:00,28.26,26.93,34
30/08/2023 11:00,28.5075,27.3,34
30/08/2023 12:00,28.7325,27.19,34
30/08/2023 13:00,29.02,27.24,34
30/08/2023 14:00,29.2775,27.29,35
30/08/2023 15:00,29.4,26.94,33
30/08/2023 16:00,29.5375,26.9,34
30/08/2023 17:00,29.555,26.85,36
30/08/2023 18:00,29.51,26.66,34
30/08/2023 19:00,29.4525,26.6,38
30/08/2023 20:00,29.39,26.16,36
30/08/2023 21:00,29.285,25.84,37
30/08/2023 22:00,29.19,25.32,35
30/08/2023 23:00,29.1175,25.25,33
31/08/2023 0:00,29.0225,24.46,35
31/08/2023 1:00,28.955,23.53,37
31/08/2023 2:00,28.78,23.14,35
31/08/2023 3:00,28.695,22.83,34
31/08/2023 4:00,28.575,22.52,35
31/08/2023 5:00,28.435,22.08,38
31/08/2023 6:00,28.36,21.43,35
31/08/2023 7:00,28.2875,21.24,35
31/08/2023 8:00,28.205,21.87,35
31/08/2023 9:00,28.245,24.45,34
31/08/2023 10:00,28.4525,26.5,35
31/08/2023 11:00,28.75,26.64,33
31/08/2023 12:00,29.0475,26.95,32
31/08/2023 13:00,29.3375,27.27,31
31/08/2023 14:00,29.7175,27.56,37
31/08/2023 15:00,30.105,27.83,34
31/08/2023 16:00,30.3125,28.06,33
31/08/2023 17:00,30.46,28.03,34
31/08/2023 18:00,30.5575,27.97,34
31/08/2023 19:00,30.5275,27.56,34
31/08/2023 20:00,30.3925,26.65,36
31/08/2023 21:00,30.2775,26.06,34
31/08/2023 22:00,30.16,25.72,34
31/08/2023 23:00,30.075,25.36,34
01/09/2023 0:00,29.9875,25.05,34
01/09/2023 1:00,29.9175,24.73,37
01/09/2023 2:00,29.81,23.44,34
01/09/2023 3:00,29.715,22.59,35
01/09/2023 4:00,29.5775,22.27,32
01/09/2023 5:00,29.47,22.03,38
01/09/2023 6:00,29.36,21.48,36
01/09/2023 7:00,29.27,21.44,37
01/09/2023 8:00,29.2025,22.1,34
01/09/2023 9:00,29.2575,24.82,34
01/09/2023 10:00,29.4,26.23,33
01/09/2023 11:00,29.6,26.75,34
01/09/2023 12:00,29.8525,26.98,33
01/09/2023 13:00,30.1375,27.36,33
01/09/2023 14:00,30.4425,27.74,37
01/09/2023 15:00,30.56,27.44,33
01/09/2023 16:00,30.66,27.46,36
01/09/2023 17:00,30.76,27.49,33
01/09/2023 18:00,30.81,27.56,35
01/09/2023 19:00,30.775,27.12,34
01/09/2023 20:00,30.655,26.31,34
01/09/2023 21:00,30.5325,25.76,34
01/09/2023 22:00,30.4075,25.65,34
01/09/2023 23:00,30.275,25.6,38
02/09/2023 0:00,30.165,25.54,35
02/09/2023 1:00,30.0475,25.52,35
02/09/2023 2:00,29.9475,25.63,38
02/09/2023 3:00,29.8625,23.97,34
02/09/2023 4:00,29.75,22.92,35
02/09/2023 5:00,29.6325,22.55,35
02/09/2023 6:00,29.515,22.85,36
02/09/2023 7:00,29.45,23.16,36
02/09/2023 8:00,29.33,24.12,31
02/09/2023 9:00,29.1425,23,34
02/09/2023 10:00,29.035,23.76,35
02/09/2023 11:00,29.0875,25.51,33
02/09/2023 12:00,29.0725,25.86,35
02/09/2023 13:00,29.0025,25.61,32
02/09/2023 14:00,29.315,26.8,35
02/09/2023 15:00,29.74,26.94,33
02/09/2023 16:00,29.885,26.86,37
02/09/2023 17:00,29.7925,27.05,33
02/09/2023 18:00,29.685,26.02,35
02/09/2023 19:00,29.555,25.19,33
02/09/2023 20:00,29.36,24.75,33
02/09/2023 21:00,29.2175,21.76,34
02/09/2023 22:00,29.135,21.88,36
02/09/2023 23:00,29.095,22.11,35
03/09/2023 0:00,29.0225,21.35,36
03/09/2023 1:00,28.9025,20.71,36
03/09/2023 2:00,28.78,20.18,37
03/09/2023 3:00,28.6175,19.6,36
03/09/2023 4:00,28.57,19.94,35
03/09/2023 5:00,28.56,19.85,39
03/09/2023 6:00,28.3675,19.9,43
03/09/2023 7:00,28.245,19.44,39
03/09/2023 8:00,28.105,19.6,39
03/09/2023 9:00,27.91,22.51,37
03/09/2023 10:00,27.86,25.41,36
03/09/2023 11:00,27.615,26.55,37
03/09/2023 12:00,27.4675,26.79,36
03/09/2023 13:00,27.7475,27.15,34
03/09/2023 14:00,27.9875,27.37,37
03/09/2023 15:00,27.9925,27.3,35
03/09/2023 16:00,28.1025,27.2,36
03/09/2023 17:00,28.1575,27.1,34
03/09/2023 18:00,28.2375,27.19,36
03/09/2023 19:00,28.2375,27.15,35
03/09/2023 20:00,28.3275,27,38
03/09/2023 21:00,28.2775,27.04,36
03/09/2023 22:00,28.0925,27.34,35
03/09/2023 23:00,27.895,27.44,36
04/09/2023 0:00,27.8225,27.47,35.5
04/09/2023 1:00,27.7125,27.47,35
04/09/2023 2:00,27.68,27.4,36
04/09/2023 3:00,27.6525,27.21,38.5
04/09/2023 4:00,27.6625,27.06,34
04/09/2023 5:00,27.72,26.5,36
04/09/2023 6:00,27.7975,26.32,39
04/09/2023 7:00,27.8375,26.07,36
04/09/2023 8:00,27.835,26.13,41
04/09/2023 9:00,27.845,26.32,40
04/09/2023 10:00,27.875,26.33,36
04/09/2023 11:00,27.95,27.03,36
04/09/2023 12:00,28.09,27.76,36
04/09/2023 13:00,28.38,28.4,33
04/09/2023 14:00,28.505,28.63,34.5
04/09/2023 15:00,28.8825,28.38,36
04/09/2023 16:00,29.0425,27.85,35
04/09/2023 17:00,29.2175,27.81,36
04/09/2023 18:00,29.3125,27.35,35
04/09/2023 19:00,29.4175,26.67,37
04/09/2023 20:00,29.7725,26.16,36
04/09/2023 21:00,29.32,25.82,39
04/09/2023 22:00,29.21,25.51,40
04/09/2023 23:00,29.1975,25.7,36
05/09/2023 0:00,29.09,25.62,37
05/09/2023 1:00,29.01,24.77,39
05/09/2023 2:00,28.97,24.31,47
05/09/2023 3:00,28.8975,24.21,35
05/09/2023 4:00,28.8825,24.01,37
05/09/2023 5:00,28.87,23.97,40
05/09/2023 6:00,28.94,24.1,40
05/09/2023 7:00,28.85,24.13,40
05/09/2023 8:00,28.815,24.18,37
05/09/2023 9:00,28.8075,25.16,38
05/09/2023 10:00,28.93,27.31,33
05/09/2023 11:00,29.1225,29.31,40
05/09/2023 12:00,29.4025,29.6,36
05/09/2023 13:00,29.62,28.55,36
05/09/2023 14:00,29.81,28.09,38
05/09/2023 15:00,30.0425,28.19,35
05/09/2023 16:00,30.255,28.06,36
05/09/2023 17:00,30.385,27.92,36
05/09/2023 18:00,30.44,27.87,36
05/09/2023 19:00,30.375,27.42,45
05/09/2023 20:00,30.2875,27.06,36
05/09/2023 21:00,30.1625,26.87,35
05/09/2023 22:00,30.065,26.79,36
05/09/2023 23:00,29.935,26.62,35
06/09/2023 0:00,29.91,26.55,35
06/09/2023 1:00,29.79,26.49,38
06/09/2023 2:00,29.68,26.32,36
06/09/2023 3:00,29.6725,26.16,37
06/09/2023 4:00,29.58,26.06,36.5
06/09/2023 5:00,29.4475,26.19,36
06/09/2023 6:00,29.285,26.13,37
06/09/2023 7:00,29.15,25.92,36
06/09/2023 8:00,29.055,25.97,35
06/09/2023 9:00,28.9825,26.44,36
06/09/2023 10:00,29.0675,27.15,38
06/09/2023 11:00,29.1325,27.02,36
06/09/2023 12:00,29.36,27.38,35
06/09/2023 13:00,29.605,27.2,35
06/09/2023 14:00,29.8475,27.58,35
06/09/2023 15:00,30.135,27.55,40
06/09/2023 16:00,30.3225,27.44,35
06/09/2023 17:00,30.425,27.25,35
06/09/2023 18:00,30.4925,26.99,35
06/09/2023 19:00,30.4225,26.5,35
06/09/2023 20:00,30.2325,26.05,35
06/09/2023 21:00,30.0875,25.89,36
06/09/2023 22:00,29.98,25.86,36
06/09/2023 23:00,29.9275,25.83,36
07/09/2023 0:00,29.8875,25.81,40
07/09/2023 1:00,29.905,25.61,38
07/09/2023 2:00,29.8975,24.2,35
07/09/2023 3:00,29.7475,23.53,37
07/09/2023 4:00,29.635,22.93,37
07/09/2023 5:00,29.495,22.55,37
07/09/2023 6:00,29.355,22.29,37
07/09/2023 7:00,29.2475,22.16,37
07/09/2023 8:00,29.1375,22.96,39
07/09/2023 9:00,29.215,24.8,36
07/09/2023 10:00,29.3075,26.15,34
07/09/2023 11:00,29.5425,26.76,38
07/09/2023 12:00,29.725,26.97,35
07/09/2023 13:00,30,27.17,35
07/09/2023 14:00,30.38,27.29,35
07/09/2023 15:00,30.66,27.88,39
07/09/2023 16:00,30.7925,27.75,35
07/09/2023 17:00,30.8025,27.1,35
07/09/2023 18:00,30.865,26.93,35
07/09/2023 19:00,30.7625,26.44,36
07/09/2023 20:00,30.6125,25.81,36
07/09/2023 21:00,30.485,25.53,32
07/09/2023 22:00,30.4,25.3,36
07/09/2023 23:00,30.345,25.06,32
08/09/2023 0:00,30.245,24.82,37
08/09/2023 1:00,30.1375,24.51,36
08/09/2023 2:00,29.9975,23.39,37
08/09/2023 3:00,29.915,22.83,36
08/09/2023 4:00,29.77,22.61,36
08/09/2023 5:00,29.67,22.38,40
08/09/2023 6:00,29.5825,22.32,36
08/09/2023 7:00,29.4825,22.67,38
08/09/2023 8:00,29.47,22.63,36
08/09/2023 9:00,29.5125,24.28,36
08/09/2023 10:00,29.63,26.05,38
08/09/2023 11:00,29.7275,26.64,35
08/09/2023 12:00,30.0625,27.04,35
08/09/2023 13:00,30.41,26.92,35
08/09/2023 14:00,30.7375,26.99,35
08/09/2023 15:00,31.04,27.64,35
08/09/2023 16:00,31.2475,27.37,35
08/09/2023 17:00,31.3625,27.01,35
08/09/2023 18:00,31.3675,26.62,35
08/09/2023 19:00,31.615,26.06,35
08/09/2023 20:00,31.58,25.37,35
08/09/2023 21:00,30.8875,25.11,43
08/09/2023 22:00,30.6825,25.01,36
08/09/2023 23:00,30.4975,24.93,36
09/09/2023 0:00,30.3425,24.86,36
09/09/2023 1:00,30.19,24.77,36
09/09/2023 2:00,30.065,24.7,40
09/09/2023 3:00,30.0425,24.11,36
09/09/2023 4:00,29.845,22.08,37
09/09/2023 5:00,29.5925,21.75,38
09/09/2023 6:00,29.47,21.32,36
09/09/2023 7:00,29.31,21.13,36
09/09/2023 8:00,29.1875,21.75,37
09/09/2023 9:00,29.1475,23.55,36
09/09/2023 10:00,29.3925,25.14,35
09/09/2023 11:00,29.425,26,34
09/09/2023 12:00,29.6675,26.67,38
09/09/2023 13:00,30.555,26.96,43
09/09/2023 14:00,30.565,27.3,35
09/09/2023 15:00,30.6475,26.75,35
09/09/2023 16:00,30.7275,26.75,35
09/09/2023 17:00,30.84,26.59,35
09/09/2023 18:00,30.84,26.38,36
09/09/2023 19:00,30.7325,26.03,35
09/09/2023 20:00,30.5725,25.59,35
09/09/2023 21:00,30.405,25.38,35
09/09/2023 22:00,30.305,25.35,39
09/09/2023 23:00,30.14,25.24,35
10/09/2023 0:00,30.0325,25.22,37
10/09/2023 1:00,30.045,25.16,38
10/09/2023 2:00,29.875,24.26,35
10/09/2023 3:00,29.545,22.68,36
10/09/2023 4:00,29.4625,21.96,36
10/09/2023 5:00,29.39,21.55,36
10/09/2023 6:00,29.2975,21.78,38
10/09/2023 7:00,28.82,21.72,36
10/09/2023 8:00,28.5325,21.83,36
10/09/2023 9:00,28.7625,23.73,35
10/09/2023 10:00,28.905,25.76,41
10/09/2023 11:00,29.15,26.27,36
10/09/2023 12:00,29.2425,26.45,34
10/09/2023 13:00,29.335,26.47,39
10/09/2023 14:00,29.495,26.85,36
10/09/2023 15:00,29.7175,27.38,33
10/09/2023 16:00,29.9425,27.49,36
10/09/2023 17:00,30.0475,27.13,38
10/09/2023 18:00,30.055,26.8,35
10/09/2023 19:00,29.9375,26.22,32
10/09/2023 20:00,29.825,26,35
10/09/2023 21:00,29.68,25.87,35
10/09/2023 22:00,29.5675,25.88,34
10/09/2023 23:00,29.4975,25.78,35
11/09/2023 0:00,29.445,25.7,35
11/09/2023 1:00,29.4175,25.48,37
11/09/2023 2:00,29.3425,25.07,39
11/09/2023 3:00,29.1775,23.64,36
11/09/2023 4:00,29.0725,23.53,35
11/09/2023 5:00,28.855,23.08,35
11/09/2023 6:00,28.42,22.19,35
11/09/2023 7:00,28.425,22.06,35
11/09/2023 8:00,28.33,22.13,36
11/09/2023 9:00,28.405,24.07,35
11/09/2023 10:00,28.4075,25.95,38
11/09/2023 11:00,28.6425,27.05,35
11/09/2023 12:00,28.735,27.29,34
11/09/2023 13:00,29.055,28.52,37
11/09/2023 14:00,29.35,28.37,33
11/09/2023 15:00,29.67,27.68,33
11/09/2023 16:00,29.8675,27.29,33
11/09/2023 17:00,30.0825,27.23,32
11/09/2023 18:00,30.19,26.89,34
11/09/2023 19:00,30.19,26.33,34
11/09/2023 20:00,30.1,25.75,38
11/09/2023 21:00,29.9925,25.56,35
11/09/2023 22:00,29.9075,25.07,38
11/09/2023 23:00,29.8075,24.84,35
12/09/2023 0:00,29.7175,24.5,36
12/09/2023 1:00,29.635,23.86,35
12/09/2023 2:00,29.565,23.71,35
12/09/2023 3:00,29.4775,23.55,35
12/09/2023 4:00,29.3675,23,34.5
12/09/2023 5:00,29.3425,22.92,35
12/09/2023 6:00,29.2725,22.69,37
12/09/2023 7:00,29.1075,22.25,35
12/09/2023 8:00,29.1025,22.55,34
12/09/2023 9:00,29.1725,23.47,35
12/09/2023 10:00,29.2775,25.42,36
12/09/2023 11:00,29.365,26.03,34
12/09/2023 12:00,29.595,27.02,37
12/09/2023 13:00,29.805,27.53,33
12/09/2023 14:00,30.1025,27.56,33
12/09/2023 15:00,30.375,27.69,31
12/09/2023 16:00,30.5875,27.56,37
12/09/2023 17:00,30.745,27.4,34
12/09/2023 18:00,30.75,26.82,37
12/09/2023 19:00,31.16,25.94,34
12/09/2023 20:00,31.5375,25.82,34
12/09/2023 21:00,31.4325,25.31,36
12/09/2023 22:00,31.335,23.93,35
12/09/2023 23:00,31.1775,23.7,35
13/09/2023 0:00,31.0625,24.06,35
