"Time","fondo s2"
2023-02-03 05:30:00,12.06
2023-02-03 06:00:00,12.06
2023-02-03 06:30:00,12.08
2023-02-03 07:00:00,12.02
2023-02-03 07:30:00,12.04
2023-02-03 08:00:00,11.94
2023-02-03 08:30:00,11.78
2023-02-03 09:00:00,11.77
2023-02-03 09:30:00,11.77
2023-02-03 10:00:00,11.79
2023-02-03 10:30:00,11.88
2023-02-03 11:00:00,11.98
2023-02-03 11:30:00,12.00
2023-02-03 12:00:00,12.08
2023-02-03 12:30:00,12.21
2023-02-03 13:00:00,12.31
2023-02-03 13:30:00,12.42
2023-02-03 14:00:00,12.48
2023-02-03 14:30:00,12.54
2023-02-03 15:00:00,12.63
2023-02-03 15:30:00,12.71
2023-02-03 16:00:00,12.81
2023-02-03 16:30:00,12.98
2023-02-03 17:00:00,13.02
2023-02-03 17:30:00,13.06
2023-02-03 18:00:00,13.10
2023-02-03 18:30:00,13.13
2023-02-03 19:00:00,13.15
2023-02-03 19:30:00,13.19
2023-02-03 20:00:00,13.19
2023-02-03 20:30:00,13.19
2023-02-03 21:00:00,13.15
2023-02-03 21:30:00,13.13
2023-02-03 22:00:00,13.13
2023-02-03 22:30:00,13.10
2023-02-03 23:00:00,13.06
2023-02-03 23:30:00,13.00
2023-02-04 00:00:00,13.00
2023-02-04 00:30:00,12.96
2023-02-04 01:00:00,12.92
2023-02-04 01:30:00,12.83
2023-02-04 02:00:00,12.79
2023-02-04 02:30:00,12.75
2023-02-04 03:00:00,12.75
2023-02-04 03:30:00,12.71
2023-02-04 04:00:00,12.52
2023-02-04 04:30:00,12.42
2023-02-04 05:00:00,12.42
2023-02-04 05:30:00,12.38
2023-02-04 06:00:00,12.31
2023-02-04 06:30:00,12.31
2023-02-04 07:00:00,12.25
2023-02-04 07:30:00,12.25
2023-02-04 08:00:00,12.23
2023-02-04 08:30:00,12.17
2023-02-04 09:00:00,12.19
2023-02-04 09:30:00,12.25
2023-02-04 10:00:00,12.31
2023-02-04 10:30:00,12.35
2023-02-04 11:00:00,12.42
2023-02-04 11:30:00,12.50
2023-02-04 12:00:00,12.60
2023-02-04 12:30:00,12.67
2023-02-04 13:00:00,12.75
2023-02-04 13:30:00,12.88
2023-02-04 14:00:00,12.98
2023-02-04 14:30:00,13.04
2023-02-04 15:00:00,13.04
2023-02-04 15:30:00,13.00
2023-02-04 16:00:00,13.14
2023-02-04 16:30:00,13.40
2023-02-04 17:00:00,13.50
2023-02-04 17:30:00,13.50
2023-02-04 18:00:00,13.50
2023-02-04 18:30:00,13.46
2023-02-04 19:00:00,13.44
2023-02-04 19:30:00,13.42
2023-02-04 20:00:00,13.38
2023-02-04 20:30:00,13.38
2023-02-04 21:00:00,13.31
2023-02-04 21:30:00,13.31
2023-02-04 22:00:00,13.25
2023-02-04 22:30:00,13.25
2023-02-04 23:00:00,13.19
2023-02-04 23:30:00,13.15
2023-02-05 00:00:00,13.13
2023-02-05 00:30:00,13.06
2023-02-05 01:00:00,13.06
2023-02-05 01:30:00,13.00
2023-02-05 02:00:00,13.00
2023-02-05 02:30:00,12.98
2023-02-05 03:00:00,12.98
2023-02-05 03:30:00,12.94
2023-02-05 04:00:00,12.94
2023-02-05 04:30:00,12.90
2023-02-05 05:00:00,12.90
2023-02-05 05:30:00,12.88
2023-02-05 06:00:00,12.81
2023-02-05 06:30:00,12.77
2023-02-05 07:00:00,12.77
2023-02-05 07:30:00,12.75
2023-02-05 08:00:00,12.69
2023-02-05 08:30:00,12.69
2023-02-05 09:00:00,12.63
2023-02-05 09:30:00,12.69
2023-02-05 10:00:00,12.73
2023-02-05 10:30:00,12.77
2023-02-05 11:00:00,12.75
2023-02-05 11:30:00,12.94
2023-02-05 12:00:00,13.15
2023-02-05 12:30:00,13.23
2023-02-05 13:00:00,13.40
2023-02-05 13:30:00,13.52
2023-02-05 14:00:00,13.73
2023-02-05 14:30:00,13.83
2023-02-05 15:00:00,13.97
2023-02-05 15:30:00,13.94
2023-02-05 16:00:00,13.94
2023-02-05 16:30:00,13.96
2023-02-05 17:00:00,13.94
2023-02-05 17:30:00,13.90
2023-02-05 18:00:00,13.88
2023-02-05 18:30:00,13.88
2023-02-05 19:00:00,13.88
2023-02-05 19:30:00,13.88
2023-02-05 20:00:00,13.88
2023-02-05 20:30:00,13.88
2023-02-05 21:00:00,13.79
2023-02-05 21:30:00,13.79
2023-02-05 22:00:00,13.75
2023-02-05 22:30:00,13.63
2023-02-05 23:00:00,13.63
2023-02-05 23:30:00,13.71
2023-02-06 00:00:00,13.58
2023-02-06 00:30:00,13.65
2023-02-06 01:00:00,13.69
2023-02-06 01:30:00,13.69
2023-02-06 02:00:00,13.50
2023-02-06 02:30:00,13.56
2023-02-06 03:00:00,13.58
2023-02-06 03:30:00,13.58
2023-02-06 04:00:00,13.52
2023-02-06 04:30:00,13.52
2023-02-06 05:00:00,13.52
2023-02-06 05:30:00,13.31
2023-02-06 06:00:00,13.29
2023-02-06 06:30:00,13.25
2023-02-06 07:00:00,13.38
2023-02-06 07:30:00,13.29
2023-02-06 08:00:00,13.25
2023-02-06 08:30:00,13.19
2023-02-06 09:00:00,13.25
2023-02-06 09:30:00,13.42
2023-02-06 10:00:00,13.34
2023-02-06 10:30:00,13.50
2023-02-06 11:00:00,13.54
2023-02-06 11:30:00,13.69
2023-02-06 12:00:00,13.77
2023-02-06 12:30:00,13.75
2023-02-06 13:00:00,13.77
2023-02-06 13:30:00,13.83
2023-02-06 14:00:00,13.88
2023-02-06 14:30:00,13.85
2023-02-06 15:00:00,13.81
2023-02-06 15:30:00,13.81
2023-02-06 16:00:00,13.75
2023-02-06 16:30:00,13.75
2023-02-06 17:00:00,13.69
2023-02-06 17:30:00,13.63
2023-02-06 18:00:00,13.58
2023-02-06 18:30:00,13.56
2023-02-06 19:00:00,13.50
2023-02-06 19:30:00,13.48
2023-02-06 20:00:00,13.44
2023-02-06 20:30:00,13.42
2023-02-06 21:00:00,13.38
2023-02-06 21:30:00,13.35
2023-02-06 22:00:00,13.31
2023-02-06 22:30:00,13.29
2023-02-06 23:00:00,13.25
2023-02-06 23:30:00,13.21
2023-02-07 00:00:00,13.17
2023-02-07 00:30:00,13.13
2023-02-07 01:00:00,13.13
2023-02-07 01:30:00,13.08
2023-02-07 02:00:00,13.06
2023-02-07 02:30:00,13.00
2023-02-07 03:00:00,12.94
2023-02-07 03:30:00,12.94
2023-02-07 04:00:00,12.85
2023-02-07 04:30:00,12.97
2023-02-07 05:00:00,12.94
2023-02-07 05:30:00,12.92
2023-02-07 06:00:00,12.81
2023-02-07 06:30:00,12.75
2023-02-07 07:00:00,12.63
2023-02-07 07:30:00,12.58
2023-02-07 08:00:00,12.56
2023-02-07 08:30:00,12.50
2023-02-07 09:00:00,12.50
2023-02-07 09:30:00,12.56
2023-02-07 10:00:00,12.56
2023-02-07 10:30:00,12.60
2023-02-07 11:00:00,12.69
2023-02-07 11:30:00,12.79
2023-02-07 12:00:00,12.85
2023-02-07 12:30:00,12.92
2023-02-07 13:00:00,13.00
2023-02-07 13:30:00,13.02
2023-02-07 14:00:00,13.08
2023-02-07 14:30:00,13.17
2023-02-07 15:00:00,13.21
2023-02-07 15:30:00,13.25
2023-02-07 16:00:00,13.25
2023-02-07 16:30:00,13.27
2023-02-07 17:00:00,13.23
2023-02-07 17:30:00,13.25
2023-02-07 18:00:00,13.25
2023-02-07 18:30:00,13.21
2023-02-07 19:00:00,13.17
2023-02-07 19:30:00,13.13
2023-02-07 20:00:00,13.13
2023-02-07 20:30:00,13.06
2023-02-07 21:00:00,13.06
2023-02-07 21:30:00,13.06
2023-02-07 22:00:00,13.19
2023-02-07 22:30:00,13.22
2023-02-07 23:00:00,13.15
2023-02-07 23:30:00,13.13
2023-02-08 00:00:00,13.08
2023-02-08 00:30:00,12.94
2023-02-08 01:00:00,12.88
2023-02-08 01:30:00,12.88
2023-02-08 02:00:00,12.85
2023-02-08 02:30:00,12.92
2023-02-08 03:00:00,12.79
2023-02-08 03:30:00,12.73
2023-02-08 04:00:00,12.69
2023-02-08 04:30:00,12.79
2023-02-08 05:00:00,12.77
2023-02-08 05:30:00,12.75
2023-02-08 06:00:00,12.73
2023-02-08 06:30:00,12.71
2023-02-08 07:00:00,12.71
2023-02-08 07:30:00,12.69
2023-02-08 08:00:00,12.73
2023-02-08 08:30:00,12.60
2023-02-08 09:00:00,12.50
2023-02-08 09:30:00,12.54
2023-02-08 10:00:00,12.56
2023-02-08 10:30:00,12.52
2023-02-08 11:00:00,12.50
2023-02-08 11:30:00,12.52
2023-02-08 12:00:00,12.60
2023-02-08 12:30:00,12.79
2023-02-08 13:00:00,12.92
2023-02-08 13:30:00,13.02
2023-02-08 14:00:00,13.15
2023-02-08 14:30:00,13.29
2023-02-08 15:00:00,13.46
2023-02-08 15:30:00,13.52
2023-02-08 16:00:00,13.59
2023-02-08 16:30:00,13.69
2023-02-08 17:00:00,13.69
2023-02-08 17:30:00,13.65
2023-02-08 18:00:00,13.65
2023-02-08 18:30:00,13.69
2023-02-08 19:00:00,13.65
2023-02-08 19:30:00,13.65
2023-02-08 20:00:00,13.63
2023-02-08 20:30:00,13.63
2023-02-08 21:00:00,13.58
2023-02-08 21:30:00,13.56
2023-02-08 22:00:00,13.56
2023-02-08 22:30:00,13.56
2023-02-08 23:00:00,13.56
2023-02-08 23:30:00,13.56
2023-02-09 00:00:00,13.52
2023-02-09 00:30:00,13.50
2023-02-09 01:00:00,13.48
2023-02-09 01:30:00,13.44
2023-02-09 02:00:00,13.42
2023-02-09 02:30:00,13.40
2023-02-09 03:00:00,13.31
2023-02-09 03:30:00,13.31
2023-02-09 04:00:00,13.25
2023-02-09 04:30:00,13.25
2023-02-09 05:00:00,13.19
2023-02-09 05:30:00,13.17
2023-02-09 06:00:00,13.17
2023-02-09 06:30:00,13.15
2023-02-09 07:00:00,13.10
2023-02-09 07:30:00,13.06
2023-02-09 08:00:00,13.08
2023-02-09 08:30:00,13.06
2023-02-09 09:00:00,13.02
2023-02-09 09:30:00,13.00
2023-02-09 10:00:00,13.00
2023-02-09 10:30:00,13.02
2023-02-09 11:00:00,13.06
2023-02-09 11:30:00,13.19
2023-02-09 12:00:00,13.22
2023-02-09 12:30:00,13.27
2023-02-09 13:00:00,13.33
2023-02-09 13:30:00,13.44
2023-02-09 14:00:00,13.54
2023-02-09 14:30:00,13.65
2023-02-09 15:00:00,13.73
2023-02-09 15:30:00,13.73
2023-02-09 16:00:00,13.83
2023-02-09 16:30:00,13.83
2023-02-09 17:00:00,13.81
2023-02-09 17:30:00,13.81
2023-02-09 18:00:00,13.77
2023-02-09 18:30:00,13.77
2023-02-09 19:00:00,13.69
2023-02-09 19:30:00,13.65
2023-02-09 20:00:00,13.56
2023-02-09 20:30:00,13.54
2023-02-09 21:00:00,13.46
2023-02-09 21:30:00,13.42
2023-02-09 22:00:00,13.38
2023-02-09 22:30:00,13.33
2023-02-09 23:00:00,13.25
2023-02-09 23:30:00,13.35
2023-02-10 00:00:00,13.23
2023-02-10 00:30:00,13.23
2023-02-10 01:00:00,13.27
2023-02-10 01:30:00,13.23
2023-02-10 02:00:00,13.19
2023-02-10 02:30:00,13.19
2023-02-10 03:00:00,13.19
2023-02-10 03:30:00,13.17
2023-02-10 04:00:00,13.00
2023-02-10 04:30:00,12.94
2023-02-10 05:00:00,12.88
2023-02-10 05:30:00,12.81
2023-02-10 06:00:00,12.81
2023-02-10 06:30:00,12.75
2023-02-10 07:00:00,12.71
2023-02-10 07:30:00,12.63
2023-02-10 08:00:00,12.58
2023-02-10 08:30:00,12.63
2023-02-10 09:00:00,12.63
2023-02-10 09:30:00,12.69
2023-02-10 10:00:00,12.63
2023-02-10 10:30:00,12.75
2023-02-10 11:00:00,12.81
2023-02-10 11:30:00,12.77
2023-02-10 12:00:00,12.88
2023-02-10 12:30:00,13.02
2023-02-10 13:00:00,13.22
2023-02-10 13:30:00,13.31
2023-02-10 14:00:00,13.25
2023-02-10 14:30:00,13.27
2023-02-10 15:00:00,13.23
2023-02-10 15:30:00,13.23
2023-02-10 16:00:00,13.25
2023-02-10 16:30:00,13.25
2023-02-10 17:00:00,13.27
2023-02-10 17:30:00,13.27
2023-02-10 18:00:00,13.27
2023-02-10 18:30:00,13.17
2023-02-10 19:00:00,13.10
2023-02-10 19:30:00,13.02
2023-02-10 20:00:00,13.00
2023-02-10 20:30:00,12.96
2023-02-10 21:00:00,12.96
2023-02-10 21:30:00,12.88
2023-02-10 22:00:00,12.85
2023-02-10 22:30:00,12.79
2023-02-10 23:00:00,12.75
2023-02-10 23:30:00,12.69
2023-02-11 00:00:00,12.69
2023-02-11 00:30:00,12.63
2023-02-11 01:00:00,12.63
2023-02-11 01:30:00,12.63
2023-02-11 02:00:00,12.67
2023-02-11 02:30:00,12.73
2023-02-11 03:00:00,12.73
2023-02-11 03:30:00,12.71
2023-02-11 04:00:00,12.69
2023-02-11 04:30:00,12.69
2023-02-11 05:00:00,12.60
2023-02-11 05:30:00,12.52
2023-02-11 06:00:00,12.50
2023-02-11 06:30:00,12.46
2023-02-11 07:00:00,12.44
2023-02-11 07:30:00,12.44
2023-02-11 08:00:00,12.46
2023-02-11 08:30:00,12.50
2023-02-11 09:00:00,12.56
2023-02-11 09:30:00,12.60
2023-02-11 10:00:00,12.71
2023-02-11 10:30:00,12.69
2023-02-11 11:00:00,12.71
2023-02-11 11:30:00,12.69
2023-02-11 12:00:00,12.72
2023-02-11 12:30:00,12.69
2023-02-11 13:00:00,12.71
2023-02-11 13:30:00,12.69
2023-02-11 14:00:00,12.69
2023-02-11 14:30:00,12.71
2023-02-11 15:00:00,12.73
2023-02-11 15:30:00,12.75
2023-02-11 16:00:00,12.73
2023-02-11 16:30:00,12.70
2023-02-11 17:00:00,12.73
2023-02-11 17:30:00,12.69
2023-02-11 18:00:00,12.69
2023-02-11 18:30:00,12.63
2023-02-11 19:00:00,12.63
2023-02-11 19:30:00,12.58
2023-02-11 20:00:00,12.54
2023-02-11 20:30:00,12.50
2023-02-11 21:00:00,12.50
2023-02-11 21:30:00,12.44
2023-02-11 22:00:00,12.38
2023-02-11 22:30:00,12.38
2023-02-11 23:00:00,12.35
2023-02-11 23:30:00,12.33
2023-02-12 00:00:00,12.31
2023-02-12 00:30:00,12.31
2023-02-12 01:00:00,12.29
2023-02-12 01:30:00,12.21
2023-02-12 02:00:00,12.17
2023-02-12 02:30:00,12.08
2023-02-12 03:00:00,12.08
2023-02-12 03:30:00,12.02
2023-02-12 04:00:00,12.00
2023-02-12 04:30:00,12.02
2023-02-12 05:00:00,12.00
2023-02-12 05:30:00,
2023-02-12 06:00:00,
2023-02-12 06:30:00,
2023-02-12 07:00:00,
2023-02-12 07:30:00,
2023-02-12 08:00:00,
2023-02-12 08:30:00,
2023-02-12 09:00:00,
2023-02-12 09:30:00,
2023-02-12 10:00:00,
2023-02-12 10:30:00,
2023-02-12 11:00:00,
2023-02-12 11:30:00,
2023-02-12 12:00:00,
2023-02-12 12:30:00,12.31
2023-02-12 13:00:00,12.35
2023-02-12 13:30:00,12.44
2023-02-12 14:00:00,12.54
2023-02-12 14:30:00,12.67
2023-02-12 15:00:00,12.79
2023-02-12 15:30:00,12.85
2023-02-12 16:00:00,12.92
2023-02-12 16:30:00,12.94
2023-02-12 17:00:00,13.00
2023-02-12 17:30:00,12.96
2023-02-12 18:00:00,12.94
2023-02-12 18:30:00,12.96
2023-02-12 19:00:00,12.94
2023-02-12 19:30:00,12.88
2023-02-12 20:00:00,12.81
2023-02-12 20:30:00,12.81
2023-02-12 21:00:00,12.79
2023-02-12 21:30:00,12.73
2023-02-12 22:00:00,12.81
2023-02-12 22:30:00,12.92
2023-02-12 23:00:00,12.90
2023-02-12 23:30:00,12.90
2023-02-13 00:00:00,12.92
2023-02-13 00:30:00,12.92
2023-02-13 01:00:00,12.94
2023-02-13 01:30:00,12.94
2023-02-13 02:00:00,12.94
2023-02-13 02:30:00,12.94
2023-02-13 03:00:00,12.94
2023-02-13 03:30:00,12.96
2023-02-13 04:00:00,12.94
2023-02-13 04:30:00,12.85
2023-02-13 05:00:00,12.69
2023-02-13 05:30:00,12.42
2023-02-13 06:00:00,12.31
2023-02-13 06:30:00,12.35
2023-02-13 07:00:00,12.33
2023-02-13 07:30:00,12.31
2023-02-13 08:00:00,12.21
2023-02-13 08:30:00,12.15
2023-02-13 09:00:00,12.19
2023-02-13 09:30:00,12.19
2023-02-13 10:00:00,12.21
2023-02-13 10:30:00,12.25
2023-02-13 11:00:00,12.29
2023-02-13 11:30:00,12.35
2023-02-13 12:00:00,12.44
2023-02-13 12:30:00,12.52
2023-02-13 13:00:00,12.60
2023-02-13 13:30:00,12.69
2023-02-13 14:00:00,12.79
2023-02-13 14:30:00,12.83
2023-02-13 15:00:00,12.94
2023-02-13 15:30:00,12.94
2023-02-13 16:00:00,13.00
2023-02-13 16:30:00,13.06
2023-02-13 17:00:00,13.06
2023-02-13 17:30:00,13.02
2023-02-13 18:00:00,13.04
2023-02-13 18:30:00,13.00
2023-02-13 19:00:00,12.98
2023-02-13 19:30:00,12.96
2023-02-13 20:00:00,12.94
2023-02-13 20:30:00,12.94
2023-02-13 21:00:00,12.94
2023-02-13 21:30:00,12.92
2023-02-13 22:00:00,12.90
2023-02-13 22:30:00,12.88
2023-02-13 23:00:00,12.88
2023-02-13 23:30:00,12.88
2023-02-14 00:00:00,12.88
2023-02-14 00:30:00,12.85
2023-02-14 01:00:00,12.88
2023-02-14 01:30:00,12.91
2023-02-14 02:00:00,12.96
2023-02-14 02:30:00,12.94
2023-02-14 03:00:00,12.94
2023-02-14 03:30:00,12.96
2023-02-14 04:00:00,12.94
2023-02-14 04:30:00,12.94
2023-02-14 05:00:00,12.96
2023-02-14 05:30:00,12.94
2023-02-14 06:00:00,12.94
2023-02-14 06:30:00,12.96
2023-02-14 07:00:00,12.94
2023-02-14 07:30:00,12.94
2023-02-14 08:00:00,12.96
2023-02-14 08:30:00,12.96
2023-02-14 09:00:00,12.88
2023-02-14 09:30:00,12.69
2023-02-14 10:00:00,12.69
2023-02-14 10:30:00,12.75
2023-02-14 11:00:00,12.73
2023-02-14 11:30:00,12.75
2023-02-14 12:00:00,12.81
2023-02-14 12:30:00,12.83
2023-02-14 13:00:00,12.85
2023-02-14 13:30:00,12.90
2023-02-14 14:00:00,13.00
2023-02-14 14:30:00,13.13
2023-02-14 15:00:00,13.19
2023-02-14 15:30:00,13.21
2023-02-14 16:00:00,13.25
2023-02-14 16:30:00,13.25
2023-02-14 17:00:00,13.25
2023-02-14 17:30:00,13.27
2023-02-14 18:00:00,13.31
2023-02-14 18:30:00,13.31
2023-02-14 19:00:00,13.29
2023-02-14 19:30:00,13.28
2023-02-14 20:00:00,13.31
2023-02-14 20:30:00,13.31
2023-02-14 21:00:00,13.31
2023-02-14 21:30:00,13.31
2023-02-14 22:00:00,13.33
2023-02-14 22:30:00,13.31
2023-02-14 23:00:00,13.31
2023-02-14 23:30:00,13.31
2023-02-15 00:00:00,13.31
2023-02-15 00:30:00,13.31
2023-02-15 01:00:00,13.31
2023-02-15 01:30:00,13.31
2023-02-15 02:00:00,13.31
2023-02-15 02:30:00,13.31
2023-02-15 03:00:00,13.31
2023-02-15 03:30:00,13.31
2023-02-15 04:00:00,13.27
2023-02-15 04:30:00,13.25
2023-02-15 05:00:00,13.19
2023-02-15 05:30:00,13.17
2023-02-15 06:00:00,13.19
2023-02-15 06:30:00,13.19
2023-02-15 07:00:00,13.19
2023-02-15 07:30:00,13.19
2023-02-15 08:00:00,13.19
2023-02-15 08:30:00,13.19
2023-02-15 09:00:00,13.19
2023-02-15 09:30:00,13.19
2023-02-15 10:00:00,13.25
2023-02-15 10:30:00,13.25
2023-02-15 11:00:00,13.27
2023-02-15 11:30:00,13.38
2023-02-15 12:00:00,13.48
2023-02-15 12:30:00,13.58
2023-02-15 13:00:00,13.69
2023-02-15 13:30:00,13.79
2023-02-15 14:00:00,13.88
2023-02-15 14:30:00,13.97
2023-02-15 15:00:00,14.08
2023-02-15 15:30:00,14.13
2023-02-15 16:00:00,14.17
2023-02-15 16:30:00,14.20
2023-02-15 17:00:00,14.21
2023-02-15 17:30:00,14.25
2023-02-15 18:00:00,14.21
2023-02-15 18:30:00,14.19
2023-02-15 19:00:00,14.19
2023-02-15 19:30:00,14.17
2023-02-15 20:00:00,14.17
2023-02-15 20:30:00,14.13
2023-02-15 21:00:00,14.08
2023-02-15 21:30:00,14.13
2023-02-15 22:00:00,14.17
2023-02-15 22:30:00,14.17
2023-02-15 23:00:00,14.17
2023-02-15 23:30:00,14.15
2023-02-16 00:00:00,14.10
2023-02-16 00:30:00,14.06
2023-02-16 01:00:00,14.10
2023-02-16 01:30:00,14.04
2023-02-16 02:00:00,14.00
2023-02-16 02:30:00,14.00
2023-02-16 03:00:00,14.00
2023-02-16 03:30:00,14.00
2023-02-16 04:00:00,14.02
2023-02-16 04:30:00,14.00
2023-02-16 05:00:00,13.98
2023-02-16 05:30:00,13.94
2023-02-16 06:00:00,13.98
2023-02-16 06:30:00,13.96
2023-02-16 07:00:00,13.94
2023-02-16 07:30:00,13.94
2023-02-16 08:00:00,13.94
2023-02-16 08:30:00,13.94
2023-02-16 09:00:00,13.88
2023-02-16 09:30:00,13.94
2023-02-16 10:00:00,13.96
2023-02-16 10:30:00,13.96
2023-02-16 11:00:00,14.02
2023-02-16 11:30:00,14.13
2023-02-16 12:00:00,14.23
2023-02-16 12:30:00,14.38
2023-02-16 13:00:00,14.48
2023-02-16 13:30:00,14.65
2023-02-16 14:00:00,14.73
2023-02-16 14:30:00,14.67
2023-02-16 15:00:00,14.75
2023-02-16 15:30:00,14.81
2023-02-16 16:00:00,14.85
2023-02-16 16:30:00,14.91
2023-02-16 17:00:00,14.92
2023-02-16 17:30:00,14.88
2023-02-16 18:00:00,14.85
2023-02-16 18:30:00,14.83
2023-02-16 19:00:00,14.77
2023-02-16 19:30:00,14.75
2023-02-16 20:00:00,14.77
2023-02-16 20:30:00,14.73
2023-02-16 21:00:00,14.73
2023-02-16 21:30:00,14.69
2023-02-16 22:00:00,14.71
2023-02-16 22:30:00,14.63
2023-02-16 23:00:00,14.69
2023-02-16 23:30:00,14.63
2023-02-17 00:00:00,14.63
2023-02-17 00:30:00,14.60
2023-02-17 01:00:00,14.53

